Series Name	Series Code	Country Name	Country Code	1994 [YR1994]	1995 [YR1995]	1996 [YR1996]	1997 [YR1997]	1998 [YR1998]	1999 [YR1999]	2000 [YR2000]	2001 [YR2001]	2002 [YR2002]	2003 [YR2003]	2004 [YR2004]	2005 [YR2005]	2006 [YR2006]	2007 [YR2007]	2008 [YR2008]	2009 [YR2009]	2010 [YR2010]	2011 [YR2011]	2012 [YR2012]	2013 [YR2013]	2014 [YR2014]	2015 [YR2015]	2016 [YR2016]	2017 [YR2017]	2018 [YR2018]
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Germany	DEU	0.5	0.5	..	..	0.2	..	0.2	0.2	0.2	0.2	0.2	0.2	0	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.5	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Ghana	GHA	..	..	..	..	84.5	..	..	..	..	..	..	75.9	..	..	..	..	..	..	58.8	..	..	..	55.1	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Greece	GRC	..	4.5	..	..	..	..	2.5	..	..	1.6	1.7	1.6	1.9	1.7	1.2	1.5	2.4	4.8	6.3	7.1	7.1	7	5.6	4.7	2.9
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Guatemala	GTM	..	..	..	..	50.1	..	45.1	..	..	..	..	..	43.7	..	..	..	..	..	..	..	49.1	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Guinea	GIN	89.4	..	..	..	..	..	..	..	95	..	..	..	..	94.3	..	..	..	..	92.5	..	..	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Guinea-Bissau	GNB	..	..	..	..	..	..	..	..	96.1	..	..	..	..	..	..	..	93.8	..	..	..	..	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Guyana	GUY	..	..	..	..	51	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Haiti	HTI	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	78.6	..	..	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Honduras	HND	69.1	70.2	72.5	64.5	64.3	65.6	..	55.6	61	64.4	63.9	61.4	55.9	53.5	50.7	47.6	50.6	53.2	57.8	56	52.7	52.5	49.7	50.3	50.4
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Hungary	HUN	..	..	..	..	..	..	..	..	..	..	2.9	4.5	1.9	1.8	1.5	1.4	2.5	2.8	4.3	4.3	3.1	2.7	2.6	3	2
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Iceland	ISL	..	..	..	..	..	..	..	..	..	0.3	0.4	0.2	0.3	0.2	0.1	0.2	0.2	0.5	0.2	0.1	0.1	0.1	0.1	0	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	India	IND	..	..	..	..	..	..	..	..	..	..	92.9	..	..	..	..	91.1	..	87.4	..	..	..	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Indonesia	IDN	..	..	93.3	..	97.6	94.7	95.1	94	88.6	87	87	85.9	87.9	83	83.2	81.9	75.5	72.2	71.4	68.7	66.6	64.3	59.7	55.8	53.2
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Iran, Islamic Rep.	IRN	36.8	..	..	..	34.6	..	..	..	..	..	..	15.8	16.8	..	..	15.1	..	..	..	10.7	13.1	13.4	13.7	13.2	14
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Iraq	IRQ	..	..	..	..	..	..	..	..	..	..	..	..	57	..	..	..	..	..	52.4	..	..	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Ireland	IRL	0.7	1	1	..	..	..	0.5	..	1	0.4	0.3	0.2	0.6	0.4	0.6	1.2	1.5	1.2	0.9	1.4	0.9	0.8	0.7	0.4	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Israel	ISR	..	..	..	3.2	..	..	..	2.5	..	..	..	6	..	4.7	..	..	4.2	..	4.5	..	3.5	..	2.7	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Italy	ITA	..	2.7	..	..	3.5	..	3	..	..	1.8	1.5	1.7	1.4	1.6	1.7	1.8	2.5	2.4	2.9	2.8	2.7	3.4	3.2	3.1	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Jamaica	JAM	..	..	42.8	..	..	30.5	..	..	33.6	..	29.3	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Japan	JPN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1.4	..	0.5	..	..	1.2	..	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Jordan	JOR	..	..	..	45.3	..	..	..	..	35.6	..	..	..	24.4	..	23	..	17.5	..	..	..	..	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Kazakhstan	KAZ	..	..	53.2	..	..	..	..	62.1	59	53.4	48.6	49.1	31	20.6	18.3	19.2	14.7	7	6.9	4.4	4.9	5.9	9.6	6.5	4.6
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Kenya	KEN	84.5	..	..	83.3	..	..	..	..	..	..	..	88.3	..	..	..	..	..	..	..	..	..	86.6	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Kiribati	KIR	..	..	..	..	..	..	..	..	..	..	..	..	69.4	..	..	..	..	..	..	..	..	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Korea, Rep.	KOR	..	..	..	..	..	..	..	..	..	..	..	..	1.2	..	1.2	..	1.5	..	1.2	..	1	..	0.7	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Kosovo	XKX	..	..	..	..	..	..	..	..	..	58.1	..	57.2	59.1	..	..	48.7	49.7	45.9	32.2	27.2	28.7	25	23.6	24.4	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Kyrgyz Republic	KGZ	..	..	..	..	..	..	92.2	93	91.3	91.2	74	79.9	66.5	66.9	58.8	57.8	60.8	60.2	63.5	64.3	60.7	63.9	61.4	60.5	54.8
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Lao PDR	LAO	..	..	..	94.6	..	..	..	..	91.9	..	..	..	..	88.2	..	..	..	..	78.7	..	..	..	..	..	70.4
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Latvia	LVA	..	..	..	..	..	..	..	..	..	..	15.2	14	7.7	4.9	6.1	9.5	9.5	8.7	7.4	6	5.5	3.9	3.6	3.4	2.5
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Lebanon	LBN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1.7	..	..	..	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Lesotho	LSO	78.1	..	..	..	..	..	..	..	92.3	..	..	..	..	..	..	..	..	..	..	..	..	..	..	73.2	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Liberia	LBR	..	..	..	..	..	..	..	..	..	..	..	..	..	97.8	..	..	..	..	..	..	94.1	..	93.2	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Lithuania	LTU	..	..	..	..	..	..	..	..	..	..	18.7	12.1	7.1	4.3	4.5	8.9	8.2	5.3	5.5	4.9	4.8	4.2	4.5	3.8	2.4
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Luxembourg	LUX	0	..	..	0.2	..	..	0	..	..	0.5	0.1	0.1	0	0	0	0.2	0.1	0.2	0.3	0.3	0.3	0.7	0.3	0.7	0.6
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Madagascar	MDG	..	..	..	96.8	..	96.5	..	94.3	..	..	..	97	..	..	..	..	97.5	..	97.5	..	..	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Malawi	MWI	..	..	..	93.5	..	..	..	..	..	..	97	..	..	..	..	..	96.1	..	..	..	..	..	96.6	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Malaysia	MYS	..	29.4	..	21.9	..	..	..	..	..	21.8	..	..	16.5	..	16.7	..	..	8.6	..	4	..	2.9	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Maldives	MDV	..	..	..	..	..	..	..	..	57.2	..	..	..	..	..	..	42.7	..	..	..	..	..	..	3.6	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Mali	MLI	97.7	..	..	..	..	..	..	95.1	..	..	..	..	92.5	..	..	95	..	..	..	..	..	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Malta	MLT	..	..	..	..	..	..	..	..	..	..	..	..	0.8	1	0.5	0.8	0.5	0.5	0.4	0.2	0.1	0.3	0.3	0.3	0.3
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Mauritania	MRT	..	78.8	..	..	..	..	76	..	..	..	77.7	..	..	..	64.9	..	..	..	..	..	58.8	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Mauritius	MUS	..	..	..	..	..	..	..	..	..	..	..	..	21.1	..	..	..	..	..	17.9	..	..	..	..	12.7	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Mexico	MEX	42.4	..	59.3	..	51.2	..	43.8	..	40.6	..	37.4	36.7	33.1	..	33.4	..	33.3	..	31.6	..	33.3	..	25.4	..	22.7
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Micronesia, Fed. Sts.	FSM	..	..	..	..	..	..	..	..	..	..	..	51.6	..	..	..	..	..	..	..	69.1	..	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Moldova	MDA	..	..	..	74.3	82.9	87.9	90.1	85	75.5	67.8	68.5	73.7	39.9	31	32.4	31	28.3	25	24	19.2	17.9	15.5	15.9	15.8	12.8
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Mongolia	MNG	..	70.2	..	..	89.6	..	..	..	67.4	..	..	..	..	40.2	..	..	37.4	31.9	23.5	..	18.2	..	29.9	..	27.1
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Montenegro	MNE	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	23.6	20.2	20.5	19.3	15.6	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Morocco	MAR	..	..	..	..	58.9	..	58.9	..	..	..	..	..	47	..	..	..	..	..	..	30.2	..	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Mozambique	MOZ	..	..	96.6	..	..	..	..	..	96.8	..	..	..	..	..	96.3	..	..	..	..	..	92.2	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Myanmar	MMR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	62.1	..	54.3	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Namibia	NAM	..	..	..	..	..	..	..	..	..	73.8	..	..	..	..	..	68	..	..	..	..	..	51	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Nepal	NPL	..	96.9	..	..	..	..	..	..	..	90.9	..	..	..	..	..	..	83	..	..	..	..	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Netherlands	NLD	..	..	..	..	..	0.5	..	..	..	..	0.8	0.4	0.2	0.3	0.5	0.3	0.2	0.3	0.2	0.2	0.4	0.4	0.3	0.4	0.3
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Nicaragua	NIC	..	..	..	..	70	..	..	63.3	..	..	..	54.4	..	..	..	50.2	..	..	..	..	35.4	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Niger	NER	98.4	..	..	..	..	..	..	..	..	..	..	97.1	..	96.8	..	..	..	95.8	..	..	93.6	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Nigeria	NGA	..	..	93.3	..	..	..	..	..	..	94.7	..	..	..	..	..	92.9	..	..	..	..	..	..	..	..	92
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	North Macedonia	MKD	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	35.7	34.1	32.2	31.2	29.5	26.1	24.7	21.5	19.5	17.9
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Norway	NOR	..	0.7	..	..	..	..	0.5	..	..	0.3	0.5	0.4	0.5	0.4	0.4	0.2	0.3	0.2	0.2	0.4	0.3	0.3	0.6	0.5	0.4
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Pakistan	PAK	..	..	91.7	..	90.8	..	..	93.7	..	..	88.4	88.5	..	86.8	..	..	85.1	83.6	..	79.6	..	75.9	..	..	76.2
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Palau	PLW	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Panama	PAN	..	39.4	..	39.2	38.8	37	35.2	40.3	37.4	36.1	35	34.7	34	30.6	23.3	23	21.8	18.5	18.9	18.2	16.9	15.4	14.6	14.1	12.6
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Papua New Guinea	PNG	..	..	88.4	..	..	..	..	..	..	..	..	..	..	..	..	86.9	..	..	..	..	..	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Paraguay	PRY	..	38.9	..	34.4	..	36.1	..	35	45.9	39.3	37	33.6	38.4	34.5	31.7	30.7	28.7	27.1	22.4	19.1	18.6	18.9	19.2	17	15.6
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Peru	PER	..	..	..	52.7	53	54.2	52.6	55.3	50.7	50.1	50	52.5	46.6	41.3	37.6	35.6	31.5	29.5	26.9	26.3	25.3	24.4	24.6	24.2	22.3
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Philippines	PHL	..	..	..	..	..	..	64	..	..	62.9	..	..	63.4	..	..	61.1	..	..	59.9	..	..	54.6	..	..	46.9
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Poland	POL	..	..	..	..	..	..	..	..	..	..	12.7	9	6.5	3.9	3	3.1	2.9	2.8	2.8	2.8	2.7	2.5	1.6	1.3	1.1
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Portugal	PRT	..	..	..	..	..	..	..	..	..	3.1	2.7	2.7	2	1.6	2.1	1.5	1.9	2.6	4.4	4.4	3.5	2.8	2.7	1.8	1.7
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Romania	ROU	..	..	..	..	..	..	..	..	..	..	..	..	35.2	29.5	22.8	21.7	23.8	27.5	27.3	27.7	25.5	22.9	17.4	12.8	10.9
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Russian Federation	RUS	..	..	30.2	26	31.6	43.4	37.9	31.1	26.2	24.7	21.8	18.5	15.3	11.2	7.3	7	5.6	4.7	4.3	3.8	3.6	4.1	4.1	3.8	3.7
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Rwanda	RWA	..	..	..	..	..	..	95.9	..	..	..	..	93.7	..	..	..	..	93.2	..	..	92.6	..	..	91.9	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Samoa	WSM	..	..	..	..	..	..	..	..	36.6	..	..	..	..	..	35.9	..	..	..	..	33.9	..	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Sao Tome and Principe	STP	..	..	..	..	..	..	90.5	..	..	..	..	..	..	..	..	..	92.8	..	..	..	..	..	..	86.4	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Senegal	SEN	94.9	..	..	..	..	..	..	92.1	..	..	..	88.8	..	..	..	..	..	88.4	..	..	..	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Serbia	SRB	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	22.1	24.7	25.4	23.8	22	19.3	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Seychelles	SYC	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	7	..	..	..	..	5.2
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Sierra Leone	SLE	..	..	..	..	..	..	..	..	..	96.1	..	..	..	..	..	..	..	95	..	..	..	..	..	..	92.7
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Slovak Republic	SVK	..	..	..	..	..	..	..	..	..	..	5.1	3.1	2.1	2	2.2	2.4	2.2	2.3	2.7	2.9	3.5	2.8	3.2	..	2.4
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Slovenia	SVN	..	..	..	..	..	..	..	..	..	..	0.3	0.4	0.3	0.2	0.1	0.2	0.1	0.2	0.2	0.2	0.2	0.1	0.1	0.1	0.1
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Solomon Islands	SLB	..	..	..	..	..	..	..	..	..	..	..	88.5	..	..	..	..	..	..	84.5	..	..	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	South Africa	ZAF	..	..	71	..	..	..	70.2	..	..	..	..	67.7	..	..	57.6	..	56	..	..	..	56.9	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	South Sudan	SSD	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	86.1	..	..	..	..	..	..	97.8	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Spain	ESP	..	4.2	..	..	..	..	1.5	..	..	2.1	2.1	2.3	2.4	1.5	1.7	2.3	2.3	2.8	3.1	3.4	2.9	3.2	3.2	2.2	2.4
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Sri Lanka	LKA	..	76.1	..	..	..	..	..	..	70.1	..	..	..	61	..	..	57.9	..	..	51.7	..	..	..	42	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	St. Lucia	LCA	..	85.3	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	19.9	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Sudan	SDN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	74.3	..	..	..	..	79.3	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Suriname	SUR	..	..	..	..	..	48.2	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Sweden	SWE	..	1	..	..	..	..	0.2	..	..	0.8	0.9	1.6	0.9	0.8	1	1	1.2	1.1	0.9	1.1	0.9	1	0.6	0.5	1.2
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Switzerland	CHE	..	..	..	..	..	..	0.2	..	0.2	..	..	..	0.3	0.3	0.3	0.2	0.2	0	0	0.1	0.1	0	0.1	0.1	0.1
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Syrian Arab Republic	SYR	..	..	53	..	..	..	..	..	..	40.1	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Tajikistan	TJK	..	..	..	..	..	97.7	..	..	..	89	79.5	..	..	70.7	..	59.8	..	..	..	..	..	50.5	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Tanzania	TZA	..	..	..	..	..	..	99.4	..	..	..	..	..	..	94.9	..	..	..	93.2	..	..	..	..	..	91.8	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Thailand	THA	50.5	..	45	..	43.9	47.8	48.6	..	39.7	..	33.4	..	26.8	24.5	22.5	20	17.5	13.4	13.5	11.3	10.4	7	8.2	7.6	8.4
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Timor-Leste	TLS	..	..	..	..	..	..	..	91	..	..	..	..	..	96	..	..	..	..	..	..	91.8	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Togo	TGO	..	..	..	..	..	..	..	..	..	..	..	..	91.8	..	..	..	..	90.6	..	..	..	90.8	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Tonga	TON	..	..	..	..	..	..	27.8	..	..	..	..	..	..	..	..	31.9	..	..	..	..	..	27.5	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Trinidad and Tobago	TTO	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Tunisia	TUN	..	60.2	..	..	..	..	50.6	..	..	..	..	41.5	..	..	..	..	30.5	..	..	..	..	17.5	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Turkey	TUR	37.8	..	..	..	..	..	..	..	33.7	37	27	24.6	21.9	19.1	15.7	15.7	15.2	13.1	12.3	10.7	10	10.7	9.5	8.7	8.5
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Turkmenistan	TKM	..	..	..	..	91.7	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Tuvalu	TUV	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	46.7	..	..	..	..	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Uganda	UGA	..	..	95.4	..	..	95.4	..	..	94.4	..	..	92.6	..	..	..	89.3	..	..	87	..	..	..	87.6	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Ukraine	UKR	..	46.4	54.9	..	..	..	..	..	43.5	34.6	26.7	17	13.4	12.7	7.2	8.2	5.3	4.5	3.4	2.8	2.5	6.3	5.6	4.6	3.4
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	United Kingdom	GBR	1	2	..	..	..	1	0.7	0.7	0.7	0.7	1.2	1.2	0.8	0.8	1	0.6	0.7	0.7	0.6	0.4	0.6	0.7	0.5	0.9	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	United States	USA	1.5	1.2	1.2	1.2	1.5	1.2	1.2	1.5	1.5	1.7	1.7	1.5	1.7	1.5	1.7	1.5	1.7	1.7	1.7	1.7	2	1.7	1.7	1.7	1.7
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Uruguay	URY	..	8.2	8.7	8.5	8.4	..	9.2	10.4	13.9	18.3	19.6	17.6	17	14.7	10.5	9.8	8.6	5.9	5.5	5	4.2	4	3.7	2.9	3
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Uzbekistan	UZB	..	..	..	..	87	..	96.4	..	96.1	96.4	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Vanuatu	VUT	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	72.4	..	..	..	..	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Venezuela, RB	VEN	..	44.5	..	..	42.6	47.1	..	44.8	54.6	60.4	55.2	45.2	32.7	..	..	..	..	..	..	..	..	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Vietnam	VNM	..	..	..	89	..	..	..	..	89	..	84.2	..	79.9	..	77.8	..	46.8	..	40.8	..	35	..	27.2	..	22.4
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	West Bank and Gaza	PSE	..	..	..	..	..	..	..	..	..	..	24.5	22.4	21.2	28.6	..	19.1	20	18.7	..	..	..	..	21.9	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Yemen, Rep.	YEM	..	..	..	..	60.8	..	..	..	..	..	..	75.9	..	..	..	..	..	..	..	..	81	..	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Zambia	ZMB	..	..	84.8	..	85.6	..	..	..	92.9	..	89.3	..	90.4	..	..	..	91.1	..	..	..	..	88.1	..	..	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Zimbabwe	ZWE	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	74	..	..	..	..	..	81.3	..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	East Asia & Pacific	EAS	92	90.6	89.1	88.5	88.1	86.8	84.7	82.8	79.8	77.6	75.1	71.4	69.3	65.6	63.4	60.5	55.6	51.9	48.2	42	38	34.3	31.2	27.6	24.7
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	Europe & Central Asia	ECS	42.2	36.7	39.5	37	37.6	45.7	41.4	38.7	35.3	33.7	29.3	26.5	23.2	20.1	16.8	16.7	16.1	15	14.7	13.7	13.8	13.9	13.3	12.6	11.9
